txHash,block,timestamp,from,to,selector,status,conditional_bucket,conditional_fields_inferred,confidence
0x9367e3548552a0a0b8a0be9e52fe8c47a69f70e0125dea0981368ad925e026c0,433500391,1771444366,0xa02828a41f16dea8cde162228c6882ade4df5fdc,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x2835380a7f1a15b8c107a5bd13a4ff6f7d46d8b37e8c69c52e469ce8db2f630a,433500391,1771444366,0x975227fccc2e9622c337b154fbca1f610f8b980b,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xb8d254403887ee11e41501adc732fc6a809807faf5b25329af4538551973d8b0,433500391,1771444366,0x33f714f4cb50ff8bfd42bbbca5996934c2a8e438,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xd3a5cbb8661af1e4af7e3e14930721296dd5763da1f1b6ad2c5f10af94991eff,433500391,1771444366,0xc7d62e8dfd78d2270382414d6c7323f6c54542c6,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xe2f24227b78be12405c2724033adc7b1fbd8b6cdbfa32fabcd389e28731d3109,433500391,1771444366,0x2515051846249d74238d2e5b2d2d33f888d0790e,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xf8e83ad3eb3a019e3c82d597dff2977aece09404a3d4c43d99cccb6f8ea36eb7,433500391,1771444366,0x000fbd1e05e3b6a2465b25e5a1e682ceeda45934,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x11a4fbb73dc3649c0d8b5a4f9934dcce425b4690d44666837c95433b69c81af9,433500391,1771444366,0x6c8a60974aa58dc47f37c8046d69fe97598ecea5,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xcaf7ea6dd048f3a14a5cd2bfeda53ddcd94f81dbd600e22a7052444523851618,433500391,1771444366,0x05b7a0d2d5aacfaacbc3f71fd1834d28e7d9bdb0,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xb3561ff3f71c4c390a2990451fa647e11fc8c76dd2af5d336a675a5679f6a572,433500391,1771444366,0x7d0afd9027355382722438e2444d5507dd147f23,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xd403dd06a74b6798c025054801fd679058f0ea068cb9e980cc8ae3081d20aa97,433500391,1771444366,0xe14793912e19c568160decc948a0de25601ba4f2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x7d9d636e83cfb9c0cbae308cb70b4614288864060c2bbf28f4495a618b492a64,433500392,1771444366,0x09d2571af5035154f1666e110877179ec407a17f,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x338792371f3f380e8fefb4cfbfd483132085a150c0c201e4b9b6216a861f3987,433500392,1771444366,0x92fe7df3f12edb71a232783eef3555216e8ac515,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x9a862f5b1ffc51443a24622a771b17055c2c98ea096dd07f5feaf959d99648d4,433500392,1771444366,0xf421f1a345d28d2426fb63f32e9ab774e1923385,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x956cf73d6e003a59fd5aae4364e571c5509b4c19571e62c5d683d91b7d16b2d7,433500392,1771444366,0x934150d353f5e53cb6e9178456067b545a443a5d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x8f547477b48e3dc4836afeb184f7819c2534ae77d6e786f7c7b1a94622381f7d,433500392,1771444366,0xc7f5b85b7f8d60011440fd9749bc8429d16b1cf2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x7961e2c17d1fce0bc286656123503a0575236ef075d635742ee6172c580c6a15,433500392,1771444366,0x81a043be7feba403d895a422e306df1b91028f45,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x90a33c1b5fb071d83d3b88a3263867f316c3a91457fcbfe2c4e2232983967a58,433500392,1771444366,0x0583bdf7483ad0685b768de7c6a929961af61de5,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb42ebb63,success,PackedUniV3Swap_AlternateSideOrExactOutput,packed order variant: marketId + amount field + limit/side field + flag,0.66
0x69e7e56ec3f1561b6013a6930c7f6266c4ad1040c39e6932c1af894e48065afa,433500392,1771444366,0x256831b99d2a13148f2d145a44589232a277ee4b,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x1816aa0aea671a7406777c8f983e166d1f55405e5d3d5349df4ef20b61494555,433500392,1771444366,0xfd0ccf8dd9c88787305d8048969d7b7000391304,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x29f7c73ce95d3dd3091a87204a63c114b7f4f105e07ac6a3e66217afb68a7cf1,433500392,1771444366,0x0587a02effe763c8b8e686cac7ac0dab20a36d35,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0xe94661bad7c80bc013ae102064f7c8849be5bc6ee0ac386b5067d18479ccaee6,433500392,1771444366,0xcc50f79e1cb0b1c95ded9e7b71843db92cb6b0e1,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xff14dc0fdfde1649b6bf9d4e5adc90aeecf391595b9635c50eff4247f28cb4c0,433500392,1771444366,0xaaeb8818a1bdeae9a9e3f35c0308f4e570f06a34,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0x6bfd6286,revert,PackedUniV3Swap_WithExtraLimitParam,packed order: marketId + maxAmountIn + minAmountOut (word1 low4) + price/limit field,0.68
0x9ba7abc08c616f6e262b9971a89804068dd9608cd0d904a653870eeb7d585664,433500392,1771444366,0xdbbfdb6edb64fcb406f1ba1d2e40d1d984d137a9,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb42ebb63,success,PackedUniV3Swap_AlternateSideOrExactOutput,packed order variant: marketId + amount field + limit/side field + flag,0.66
0x6f3f2ef0e3eb9093b24141235d39397d8e56b7347fbd3136fa52d823e0eaa79e,433500392,1771444366,0x06cf280c1b4d4873c830f2ee3d7ad3c0c2c0a795,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xa0f23088845bb890e92bf8d8fe4d7c6a492dce9523cb63f770962133aeefcd7b,433500392,1771444366,0xea767db0da257a5538d7f245524a480b410aa491,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xa4a80df7cd03da52d638eda34f9450d66fd676022069736285ecb2d48e50f033,433500392,1771444366,0x9d7ef3770bac34887adec0e96d2df331af4dd526,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb42ebb63,revert,PackedUniV3Swap_AlternateSideOrExactOutput,packed order variant: marketId + amount field + limit/side field + flag,0.66
0x9bf88aa3e38d5bf37d4d5bb984255c5aa5a6679cc554358dd752947927429329,433500392,1771444366,0x4656e7359e37e33333baa1f6d0c32d51f9ee22cc,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xeb248fd47cc9ee2683ec624f3b7c0ab075589320809cfcdf765b1983d9aa9a39,433500392,1771444366,0x7bb4b1804b5d9083b321c85a3dba67dbd8f37266,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x3fffc27c102dd8f8b8b8a0edafd81fe83c0d7fa7289e03d8cbd2cb7654b8503f,433500392,1771444366,0xaaefb6d064fa0ddd373955ae60f042d4eb4fed0a,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xfc141797b5f983f605def03cb0e6c964702975a3bfae651a1955735440c009ea,433500392,1771444366,0x4a703cdff740347489a820b31ec656a9bc5b1f99,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xe0d416ce5c121a95d2ae5b03b5a200d8e9659542e515710c5ac45d4764427192,433500392,1771444366,0x4302b02a4ae2f16f2e355b2bd3c55df06aca91eb,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xfb7f39871417660e7bd43d92be06780bbe6190bf7aeb2a76114c700d4dc4a743,433500392,1771444366,0x69f63b74597bb2b26d2ca90b30650deb9c5b3d5b,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xc08945ec8d6d09d919e0e2147def9b7fba8201eb1e7cd83167f8f095c8d0bdff,433500392,1771444366,0x34c3b3d85eb5f8394447dd967ab17716b58a41b1,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x62f8f3c9bad9114a88eb4bbd2ea8a6263c2d3f881516d2341507433cfd4a5009,433500392,1771444366,0xb5c3b8c5ffe99bbbef28f935145a96f6ccbc8492,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xeea0d25a894b23f96a836d724b990e736b04416bc870c30b18a4f169b6b0fa81,433500392,1771444366,0x0f25890c7f5cc6d29598ca6922293761c7f4afa3,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xde49912b30bfabaa331c0c68e609ba4ea6e84ad797f2cdd3fcd5a9605f66d69f,433500392,1771444366,0xb4de4a4084cb1a130fcbc7d7d12dd2866928511c,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x2fb05f22bf3e845c8128df98d8bc4e74c5bf2093d7d8fa12dae27319d5259dda,433500393,1771444366,0x92992d33b1273d6772cd1191091f92ad01734c61,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x3e6117c09afb634397b47dae420562ca6ca958f3bb911a9f1374fd97a3e7d477,433500393,1771444366,0x13bc345dbfa3e0d165cff8741d55f285daf81698,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x5681b5d6f740b066013986454358ec4a4d464fea686d3639478762c4fe14b01e,433500393,1771444366,0x04963005688b2853a88dce1c651690b62909b970,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xdcc05c63580ff0748a8412b703881fc6c44c644fc33ae8abb37968024eb00f0b,433500393,1771444366,0x954cbe6534d6fce17c89c278d020d131a34cf475,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x97684034d80ecd43c38b34ce29295b0fa7896850459009b8899251a23ca97abc,433500393,1771444366,0x15b102f61d7681e1f6a2a55f2437a86b10f9a729,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x827a1104c7def620f4d87ca422b35d9d058c52be085945fb6b4e3e68a62f0c7f,433500393,1771444366,0x6edd4e997132b466ebfe7ddc58373148e36f020e,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x94f180a930e35a86b93a329a3336ccd7daa60a8c0f2d52a6a20099c9ec4896c0,433500393,1771444366,0x9394f7ec2f704e7a0fac2e877ee5dc16e3276c30,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xabbc1ae859cae4cbc510c8d5a0b160e919f3372ec43cc1ca9a0c2475711239e9,433500393,1771444366,0xd118aa7a1545886e3e47ff57cf3694263d42e1d8,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x66849f99f65f2aa2bfcaed27883cbb33b7fb053fd68d230ecf210b259af6e224,433500393,1771444366,0x1cfaab4e0129dc1098aa5f5c4523fdbff57c08a0,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xb0faa7cfd46ed0df5ea5e868c1692f952ad7dc44bf9b286d9c041330e159e127,433500393,1771444366,0xe71bc05b7a23b2792ad9056967e27bb389f25643,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x6f3827117d27cf151996fe76dd6b8f565adc372cddc91d1c2adb71bb9688c5c5,433500393,1771444366,0x26872a10e8f9a825df6e27919a7fc1cb606cf386,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x46989b663c0c91a620328dcc7969d69b59ff6e912e8471da46ad8fd01d60b2ca,433500393,1771444366,0x8b5c3b47badc3133fb8c08ad4cdc3b9de3818cac,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xd8ed8889390df2aa799a3d52eaf64868ac23c61650aa9c928d33df0d18356c4a,433500393,1771444366,0xad2215c56ce6a60866269d585fd7d18ba54c6aa9,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xc71c172e70efe094f046478503585e9eeb9316e315bdd2344901658a511f0edc,433500393,1771444366,0xff53f806e3df1b22e0a2ced8af230e66c97df36d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x8f25907cbb90bf7ccf7cea5dfa4a5a737f297bb51a7710aee84e3aca85d84b5e,433500393,1771444366,0x84e6c358cbdacbe6aa44b8d8fbd1309a50d2702a,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x251854d39d2bfe6dc83db880271d0295a411b0c24c3bb8849817c7891070fb20,433500393,1771444366,0x0e6e8a004c836489585075f52dd952263d335dcf,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xd31f80a2b1af2484d64da22e544111942d9f620a68a594b0dcef94e57bb94b47,433500393,1771444366,0x000fbd1e05e3b6a2465b25e5a1e682ceeda45934,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xe718ac1f565f15bbc06c3ed1fccadef27acc23a2f9191890e1f085135b44e658,433500393,1771444366,0x05b7a0d2d5aacfaacbc3f71fd1834d28e7d9bdb0,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x701d710b680ebd04bf9ff6500aa3a5cf7fd2e0a98d6a0cb1259bd8cf544b3a38,433500393,1771444366,0x7d0afd9027355382722438e2444d5507dd147f23,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xe46f073bde4b60256a6d4c9472fe0dda7856cb7dee7546597b52dbe4f1515a31,433500393,1771444366,0xe14793912e19c568160decc948a0de25601ba4f2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xc658835cd20d767211ca5da604338240ab1065964d6320d3dae4f849d22242d4,433500393,1771444366,0x09d2571af5035154f1666e110877179ec407a17f,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xb78d573b76099be6225a008de438821ea86c15655d1144be1db890be1c52df15,433500393,1771444366,0x92fe7df3f12edb71a232783eef3555216e8ac515,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xf1487d4c6f5e9a5cc3d2d06e1c2b16779b2003de8e68243ceb62a3bf2c01881d,433500394,1771444366,0xf421f1a345d28d2426fb63f32e9ab774e1923385,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xc0cf9da2a0b0d1acce6e0ed65c6db446d0174b8567c50d6365615a1d9bef7cc0,433500394,1771444366,0xc7f5b85b7f8d60011440fd9749bc8429d16b1cf2,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xcad144fedbca2b9b05540ca9daeb272b32c6673719f8d1b9634fe92959cf69a2,433500394,1771444366,0x934150d353f5e53cb6e9178456067b545a443a5d,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x93f5aeda1f4beeb46827214c334b25e6765e4706dbfed58efc8c21622975eb45,433500394,1771444366,0x81a043be7feba403d895a422e306df1b91028f45,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xdd16f01146d65db692f3401bcd4353c6386708ee906c9e7b6c9d25dd9455b47c,433500394,1771444366,0xfd0ccf8dd9c88787305d8048969d7b7000391304,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xaa8df67c6d26a01013f0c58c2586c7d50d114123abf62bba2252aa7cfb801a09,433500394,1771444366,0x0583bdf7483ad0685b768de7c6a929961af61de5,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x9b5ad16acf2dd175abe35868fff3bc527c35a41bf170180cbb0c9656e684b6df,433500394,1771444366,0x256831b99d2a13148f2d145a44589232a277ee4b,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x51c306d79002c40d605690fc9946f8afbe1cbf1e5c40874f17da59dc125a775c,433500394,1771444366,0x0587a02effe763c8b8e686cac7ac0dab20a36d35,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x02f787465d38b283c279389e732bbf33a07a1bfde72bf02804f2d3a3aeed96a4,433500394,1771444366,0xcc50f79e1cb0b1c95ded9e7b71843db92cb6b0e1,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x27870f3b2f0228394f63aeae11448d86c239689d770807bb45b259ff13ef6354,433500394,1771444366,0x06cf280c1b4d4873c830f2ee3d7ad3c0c2c0a795,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x5019080685c41cb764ba6b16a6d040b4c98d00499537088c854f289994193a3d,433500394,1771444366,0xdbbfdb6edb64fcb406f1ba1d2e40d1d984d137a9,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x502d23fe7f07b1df89c065f3111fe6af3a99b6c0b647a31ad39e7a55ba38d27c,433500394,1771444366,0xaaeb8818a1bdeae9a9e3f35c0308f4e570f06a34,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,success,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x64342577b3d32d1069148cf81bbc6d0bf730d41b974fdccd098b8f3813c72693,433500394,1771444366,0x9d7ef3770bac34887adec0e96d2df331af4dd526,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0x3e2fcd1b608bdf5e8137c967821d72a51b87615e1262acebbe0db4d91e0ec210,433500394,1771444366,0x4656e7359e37e33333baa1f6d0c32d51f9ee22cc,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
0xe1df93ab6bdec7cbc4bd55c753104ad6b444af433eadc6fc298fcc4d0c779847,433500394,1771444366,0xea767db0da257a5538d7f245524a480b410aa491,0x27920e8039d2b6e93e36f5d5f53b998e2e631a70,0xb2460c48,revert,PackedUniV3Swap_ExactInput_or_MarketWithPriceLimit,packed order: marketId + amount cap + price/limit field + flag; frequent conditional reverts,0.72
